	x	MATLAB_y	Verilog_y	|MATLAB-x|	|Verilog-x|	|Verilog-MATLAB|
0.2070312500	0.1792618096	-0.1308593750	0.0277694404	0.3378906250	0.3101211846
0.1347656250	0.1806012101	-0.1308593750	0.0458355851	0.2656250000	0.3114605851
0.0917968750	0.1814297199	-0.1308593750	0.0896328449	0.2226562500	0.3122890949
0.1220703125	0.1816649202	-0.1308593750	0.0595946077	0.2529296875	0.3125242952
0.1787109375	0.1812456507	-0.1308593750	0.0025347132	0.3095703125	0.3121050257
0.1308593750	0.1801344601	-0.1308593750	0.0492750851	0.2617187500	0.3109938351
0.2041015625	0.1783193012	-0.1308593750	0.0257822613	0.3349609375	0.3091786762
0.0214843750	0.1758143145	-0.1308593750	0.1543299395	0.1523437500	0.3066736895
0.0332031250	0.1726595971	-0.1308593750	0.1394564721	0.1640625000	0.3035189721
0.1035156250	0.1689199165	-0.1318359375	0.0654042915	0.2353515625	0.3007558540
0.0556640625	0.1646823760	-0.1357421875	0.1090183135	0.1914062500	0.3004245635
-0.0019531250	0.1600530701	-0.1416015625	0.1620061951	0.1396484375	0.3016546326
0.0087890625	0.1551528114	-0.1494140625	0.1463637489	0.1582031250	0.3045668739
-0.0019531250	0.1501120675	-0.1582031250	0.1520651925	0.1562500000	0.3083151925
-0.0292968750	0.1450652970	-0.1669921875	0.1743621720	0.1376953125	0.3120574845
0.0771484375	0.1401449238	-0.1767578125	0.0629964863	0.2539062500	0.3169027363
0.0605468750	0.1354752117	-0.1855468750	0.0749283367	0.2460937500	0.3210220867
0.0791015625	0.1311663376	-0.1933593750	0.0520647751	0.2724609375	0.3245257126
0.0566406250	0.1273089804	-0.2011718750	0.0706683554	0.2578125000	0.3284808554
0.0751953125	0.1239697615	-0.2089843750	0.0487744490	0.2841796875	0.3329541365
-0.0156250000	0.1211878477	-0.2148437500	0.1368128477	0.1992187500	0.3360315977
0.0371093750	0.1189729676	-0.2207031250	0.0818635926	0.2578125000	0.3396760926
0.0136718750	0.1173049880	-0.2265625000	0.1036331130	0.2402343750	0.3438674880
0.0566406250	0.1161350703	-0.2304687500	0.0594944453	0.2871093750	0.3466038203
0.0371093750	0.1153883069	-0.2353515625	0.0782789319	0.2724609375	0.3507398694
0.0361328125	0.1149676390	-0.2382812500	0.0788348265	0.2744140625	0.3532488890
0.0253906250	0.1147587965	-0.2421875000	0.0893681715	0.2675781250	0.3569462965
0.0400390625	0.1146359700	-0.2441406250	0.0745969075	0.2841796875	0.3587765950
0.0302734375	0.1144679078	-0.2470703125	0.0841944703	0.2773437500	0.3615382203
-0.0205078125	0.1141241288	-0.2490234375	0.1346319413	0.2285156250	0.3631475663
-0.1298828125	0.1134809507	-0.2509765625	0.2433637632	0.1210937500	0.3644575132
-0.0029296875	0.1124270477	-0.2529296875	0.1153567352	0.2500000000	0.3653567352
-0.0654296875	0.1108682692	-0.2539062500	0.1762979567	0.1884765625	0.3647745192
-0.0019531250	0.1087314744	-0.2548828125	0.1106845994	0.2529296875	0.3636142869
-0.0566406250	0.1059671855	-0.2558593750	0.1626078105	0.1992187500	0.3618265605
-0.0283203125	0.1025509440	-0.2568359375	0.1308712565	0.2285156250	0.3593868815
0.0126953125	0.0984833561	-0.2578125000	0.0857880436	0.2705078125	0.3562958561
-0.0429687500	0.0937889141	-0.2578125000	0.1367576641	0.2148437500	0.3516014141
-0.0449218750	0.0885137581	-0.2587890625	0.1334356331	0.2138671875	0.3473028206
-0.1406250000	0.0827226024	-0.2587890625	0.2233476024	0.1181640625	0.3415116649
-0.1337890625	0.0764950692	-0.2597656250	0.2102841317	0.1259765625	0.3362606942
-0.0771484375	0.0699216651	-0.2597656250	0.1470701026	0.1826171875	0.3296872901
-0.0683593750	0.0630995931	-0.2597656250	0.1314589681	0.1914062500	0.3228652181
-0.1425781250	0.0561285500	-0.2597656250	0.1987066750	0.1171875000	0.3158941750
-0.0888671875	0.0491066374	-0.2607421875	0.1379738249	0.1718750000	0.3098488249
-0.0898437500	0.0421265151	-0.2607421875	0.1319702651	0.1708984375	0.3028687026
-0.0146484375	0.0352719296	-0.2607421875	0.0499203671	0.2460937500	0.2960141171
-0.0419921875	0.0286147497	-0.2607421875	0.0706069372	0.2187500000	0.2893569372
-0.0058593750	0.0222126380	-0.2607421875	0.0280720130	0.2548828125	0.2829548255
-0.0332031250	0.0161074774	-0.2607421875	0.0493106024	0.2275390625	0.2768496649
-0.0742187500	0.0103246606	-0.2607421875	0.0845434106	0.1865234375	0.2710668481
-0.0205078125	0.0048733088	-0.2607421875	0.0253811213	0.2402343750	0.2656154963
-0.0058593750	-0.0002525766	-0.2607421875	0.0056067984	0.2548828125	0.2604896109
-0.0703125000	-0.0050720996	-0.2607421875	0.0652404004	0.1904296875	0.2556700879
-0.0498046875	-0.0096147409	-0.2607421875	0.0401899466	0.2109375000	0.2511274466
-0.0888671875	-0.0139171089	-0.2607421875	0.0749500786	0.1718750000	0.2468250786
-0.1113281250	-0.0180194055	-0.2607421875	0.0933087195	0.1494140625	0.2427227820
0.0253906250	-0.0219618585	-0.2607421875	0.0473524835	0.2861328125	0.2387803290
-0.0859375000	-0.0257813771	-0.2607421875	0.0601561229	0.1748046875	0.2349608104
-0.0996093750	-0.0295086627	-0.2607421875	0.0701007123	0.1611328125	0.2312335248
-0.0644531250	-0.0331659553	-0.2607421875	0.0312871697	0.1962890625	0.2275762322
-0.0234375000	-0.0367655241	-0.2607421875	0.0133280241	0.2373046875	0.2239766634
-0.0097656250	-0.0403089530	-0.2607421875	0.0305433280	0.2509765625	0.2204332345
0.0048828125	-0.0437872124	-0.2607421875	0.0486700249	0.2656250000	0.2169549751
0.0175781250	-0.0471814467	-0.2607421875	0.0647595717	0.2783203125	0.2135607408
0.0292968750	-0.0504643506	-0.2607421875	0.0797612256	0.2900390625	0.2102778369
0.0009765625	-0.0536019565	-0.2607421875	0.0545785190	0.2617187500	0.2071402310
-0.0185546875	-0.0565556387	-0.2607421875	0.0380009512	0.2421875000	0.2041865488
-0.0126953125	-0.0592841478	-0.2607421875	0.0465888353	0.2480468750	0.2014580397
-0.0117187500	-0.0617455312	-0.2607421875	0.0500267812	0.2490234375	0.1989966563
-0.0625000000	-0.0638988459	-0.2607421875	0.0013988459	0.1982421875	0.1968433416
-0.1679687500	-0.0657056320	-0.2607421875	0.1022631180	0.0927734375	0.1950365555
-0.2832031250	-0.0671311635	-0.2607421875	0.2160719615	0.0224609375	0.1936110240
-0.2832031250	-0.0681455419	-0.2607421875	0.2150575831	0.0224609375	0.1925966456
-0.1542968750	-0.0687247488	-0.2607421875	0.0855721262	0.1064453125	0.1920174387
0.0126953125	-0.0688518124	-0.2607421875	0.0815471249	0.2734375000	0.1918903751
0.0332031250	-0.0685182299	-0.2607421875	0.1017213549	0.2939453125	0.1922239576
-0.0341796875	-0.0677256887	-0.2607421875	0.0335460012	0.2265625000	0.1930164988
0.0126953125	-0.0664879614	-0.2607421875	0.0791832739	0.2734375000	0.1942542261
0.0107421875	-0.0648326804	-0.2607421875	0.0755748679	0.2714843750	0.1959095071
0.1269531250	-0.0628026105	-0.2607421875	0.1897557355	0.3876953125	0.1979395770
0.0820312500	-0.0604560556	-0.2607421875	0.1424873056	0.3427734375	0.2002861319
-0.0048828125	-0.0578661257	-0.2607421875	0.0529833132	0.2558593750	0.2028760618
-0.0107421875	-0.0551187170	-0.2607421875	0.0443765295	0.2500000000	0.2056234705
0.0009765625	-0.0523092036	-0.2607421875	0.0532857661	0.2617187500	0.2084329839
0.0263671875	-0.0495379960	-0.2607421875	0.0759051835	0.2871093750	0.2112041915
0.0361328125	-0.0469052769	-0.2607421875	0.0830380894	0.2968750000	0.2138369106
-0.0625000000	-0.0445053356	-0.2607421875	0.0179946644	0.1982421875	0.2162368519
-0.0273437500	-0.0424209622	-0.2607421875	0.0150772122	0.2333984375	0.2183212253
-0.0048828125	-0.0407183534	-0.2607421875	0.0358355409	0.2558593750	0.2200238341
-0.1035156250	-0.0394429228	-0.2607421875	0.0640727022	0.1572265625	0.2212992647
-0.0927734375	-0.0386163391	-0.2607421875	0.0541570984	0.1679687500	0.2221258484
-0.1455078125	-0.0382350197	-0.2607421875	0.1072727928	0.1152343750	0.2225071678
-0.3701171875	-0.0382702094	-0.2607421875	0.3318469781	0.1093750000	0.2224719781
-0.3281250000	-0.0386696767	-0.2607421875	0.2894553233	0.0673828125	0.2220725108
-0.2294921875	-0.0393609908	-0.2607421875	0.1901311967	0.0312500000	0.2213811967
-0.1503906250	-0.0402562842	-0.2607421875	0.1101343408	0.1103515625	0.2204859033
-0.1074218750	-0.0412583336	-0.2607421875	0.0661635414	0.1533203125	0.2194838539
0.0449218750	-0.0422676806	-0.2607421875	0.0871895556	0.3056640625	0.2184745069
0.1562500000	-0.0431903410	-0.2607421875	0.1994403410	0.4169921875	0.2175518465
0.1455078125	-0.0439454864	-0.2597656250	0.1894532989	0.4052734375	0.2158201386
0.0625000000	-0.0444723581	-0.2568359375	0.1069723581	0.3193359375	0.2123635794
0.1250000000	-0.0447356503	-0.2500000000	0.1697356503	0.3750000000	0.2052643497
0.2109375000	-0.0447286993	-0.2421875000	0.2556661993	0.4531250000	0.1974588007
0.2255859375	-0.0444740330	-0.2333984375	0.2700599705	0.4589843750	0.1889244045
0.1777343750	-0.0440211301	-0.2236328125	0.2217555051	0.4013671875	0.1796116824
0.1132812500	-0.0434415235	-0.2109375000	0.1567227735	0.3242187500	0.1674959765
0.1250000000	-0.0428216366	-0.1962890625	0.1678216366	0.3212890625	0.1534674259
0.1025390625	-0.0422539444	-0.1796875000	0.1447930069	0.2822265625	0.1374335556
0.1220703125	-0.0418272128	-0.1630859375	0.1638975253	0.2851562500	0.1212587247
0.2402343750	-0.0416166634	-0.1464843750	0.2818510384	0.3867187500	0.1048677116
0.1699218750	-0.0416749188	-0.1308593750	0.2115967938	0.3007812500	0.0891844562
0.1386718750	-0.0420244884	-0.1152343750	0.1806963634	0.2539062500	0.0732098866
0.1298828125	-0.0426523784	-0.0986328125	0.1725351909	0.2285156250	0.0559804341
0.2099609375	-0.0435071991	-0.0800781250	0.2534681366	0.2900390625	0.0365709259
0.2412109375	-0.0444989332	-0.0605468750	0.2857098707	0.3017578125	0.0160479418
0.2207031250	-0.0455013429	-0.0419921875	0.2662044679	0.2626953125	0.0035091554
0.1386718750	-0.0463568196	-0.0234375000	0.1850286946	0.1621093750	0.0229193196
0.2021484375	-0.0468833191	-0.0058593750	0.2490317566	0.2080078125	0.0410239441
0.2441406250	-0.0468829060	0.0097656250	0.2910235310	0.2343750000	0.0566485310
0.3085937500	-0.0461513639	0.0244140625	0.3547451139	0.2841796875	0.0705654264
0.2412109375	-0.0444883072	0.0371093750	0.2856992447	0.2041015625	0.0815976822
0.1992187500	-0.0417072291	0.0488281250	0.2409259791	0.1503906250	0.0905353541
0.2705078125	-0.0376449375	0.0595703125	0.3081527500	0.2109375000	0.0972152500
0.3339843750	-0.0321698820	0.0693359375	0.3661542570	0.2646484375	0.1015058195
0.3417968750	-0.0251889611	0.0771484375	0.3669858361	0.2646484375	0.1023373986
0.2773437500	-0.0166525139	0.0849609375	0.2939962639	0.1923828125	0.1016134514
0.2890625000	-0.0065572951	0.0908203125	0.2956197951	0.1982421875	0.0973776076
0.2675781250	0.0050526627	0.0966796875	0.2625254623	0.1708984375	0.0916270248
0.2509765625	0.0180872924	0.1015625000	0.2328892701	0.1494140625	0.0834752076
0.3271484375	0.0324137097	0.1054687500	0.2947347278	0.2216796875	0.0730550403
0.3457031250	0.0478611573	0.1093750000	0.2978419677	0.2363281250	0.0615138427
0.2763671875	0.0642273422	0.1123046875	0.2121398453	0.1640625000	0.0480773453
0.3906250000	0.0812857946	0.1152343750	0.3093392054	0.2753906250	0.0339485804
0.3525390625	0.0987938726	0.1171875000	0.2537451899	0.2353515625	0.0183936274
0.3281250000	0.1165010618	0.1191406250	0.2116239382	0.2089843750	0.0026395632
0.3632812500	0.1341572482	0.1210937500	0.2291240018	0.2421875000	0.0130634982
0.4160156250	0.1515206753	0.1220703125	0.2644949497	0.2939453125	0.0294503628
0.2988281250	0.1683653287	0.1240234375	0.1304627963	0.1748046875	0.0443418912
0.3710937500	0.1844875215	0.1250000000	0.1866062285	0.2460937500	0.0594875215
0.3925781250	0.1997114878	0.1250000000	0.1928666372	0.2675781250	0.0747114878
0.3613281250	0.2138938261	0.1259765625	0.1474342989	0.2353515625	0.0879172636
0.4501953125	0.2269266731	0.1269531250	0.2232686394	0.3232421875	0.0999735481
0.3798828125	0.2387395372	0.1269531250	0.1411432753	0.2529296875	0.1117864122
0.4179687500	0.2492997792	0.1279296875	0.1686689708	0.2900390625	0.1213700917
0.3789062500	0.2586117943	0.1279296875	0.1202944557	0.2509765625	0.1306821068
0.4580078125	0.2667149995	0.1279296875	0.1912928130	0.3300781250	0.1387853120
0.4433593750	0.2736807679	0.1289062500	0.1696786071	0.3144531250	0.1447745179
0.4335937500	0.2796084762	0.1289062500	0.1539852738	0.3046875000	0.1507022262
0.3994140625	0.2846208515	0.1289062500	0.1147932110	0.2705078125	0.1557146015
0.4052734375	0.2888588188	0.1289062500	0.1164146187	0.2763671875	0.1599525688
0.4003906250	0.2924760537	0.1289062500	0.1079145713	0.2714843750	0.1635698037
0.3691406250	0.2956334292	0.1289062500	0.0735071958	0.2402343750	0.1667271792
0.3720703125	0.2984935158	0.1298828125	0.0735767967	0.2421875000	0.1686107033
0.3857421875	0.3012152670	0.1298828125	0.0845269205	0.2558593750	0.1713324545
0.3447265625	0.3039489993	0.1298828125	0.0407775632	0.2148437500	0.1740661868
0.3906250000	0.3068317625	0.1298828125	0.0837932375	0.2607421875	0.1769489500
0.3007812500	0.3099831909	0.1298828125	0.0092019409	0.1708984375	0.1801003784
0.3300781250	0.3135019240	0.1298828125	0.0165762010	0.2001953125	0.1836191115
0.3994140625	0.3174626829	0.1298828125	0.0819513796	0.2695312500	0.1875798704
0.2304687500	0.3219140764	0.1298828125	0.0914453264	0.1005859375	0.1920312639
0.2060546875	0.3268771964	0.1298828125	0.1208225089	0.0761718750	0.1969943839
0.2656250000	0.3323450413	0.1298828125	0.0667200413	0.1357421875	0.2024622288
0.3369140625	0.3382827710	0.1298828125	0.0013687085	0.2070312500	0.2083999585
0.4394531250	0.3446287589	0.1298828125	0.0948243661	0.3095703125	0.2147459464
0.2812500000	0.3512963810	0.1298828125	0.0700463810	0.1513671875	0.2214135685
0.4003906250	0.3581765024	0.1289062500	0.0422141226	0.2714843750	0.2292702524
0.4785156250	0.3651406581	0.1250000000	0.1133749669	0.3535156250	0.2401406581
0.4511718750	0.3720449503	0.1191406250	0.0791269247	0.3320312500	0.2529043253
0.3554687500	0.3787346735	0.1113281250	0.0232659235	0.2441406250	0.2674065485
0.3945312500	0.3850496385	0.1025390625	0.0094816115	0.2919921875	0.2825105760
0.4218750000	0.3908301105	0.0947265625	0.0310448895	0.3271484375	0.2961035480
0.4326171875	0.3959231903	0.0888671875	0.0366939972	0.3437500000	0.3070560028
0.4375000000	0.4001893773	0.0859375000	0.0373106227	0.3515625000	0.3142518773
0.4462890625	0.4035089884	0.0859375000	0.0427800741	0.3603515625	0.3175714884
0.3886718750	0.4057880824	0.0869140625	0.0171162074	0.3017578125	0.3188740199
0.3105468750	0.4069635619	0.0888671875	0.0964166869	0.2216796875	0.3180963744
0.3261718750	0.4070071553	0.0908203125	0.0808352803	0.2353515625	0.3161868428
0.3369140625	0.4059280235	0.0937500000	0.0690139610	0.2431640625	0.3121780235
0.3378906250	0.4037737735	0.0976562500	0.0658831485	0.2402343750	0.3061175235
0.3808593750	0.4006297209	0.1005859375	0.0197703459	0.2802734375	0.3000437834
0.3212890625	0.3966163328	0.1035156250	0.0753272703	0.2177734375	0.2931007078
0.3330078125	0.3918849071	0.1064453125	0.0588770946	0.2265625000	0.2854395946
0.3603515625	0.3866116767	0.1093750000	0.0262601142	0.2509765625	0.2772366767
0.3691406250	0.3809906441	0.1113281250	0.0118500191	0.2578125000	0.2696625191
0.3691406250	0.3752255323	0.1132812500	0.0060849073	0.2558593750	0.2619442823
0.3720703125	0.3695212908	0.1162109375	0.0025490217	0.2558593750	0.2533103533
0.3222656250	0.3640756173	0.1171875000	0.0418099923	0.2050781250	0.2468881173
0.4335937500	0.3590709453	0.1191406250	0.0745228047	0.3144531250	0.2399303203
0.2939453125	0.3546673051	0.1210937500	0.0607219926	0.1728515625	0.2335735551
0.3378906250	0.3509963947	0.1220703125	0.0131057697	0.2158203125	0.2289260822
0.4414062500	0.3481571070	0.1230468750	0.0932491430	0.3183593750	0.2251102320
0.4443359375	0.3462126611	0.1240234375	0.0981232764	0.3203125000	0.2221892236
0.4013671875	0.3451893950	0.1250000000	0.0561777925	0.2763671875	0.2201893950
0.3339843750	0.3450772009	0.1259765625	0.0110928259	0.2080078125	0.2191006384
0.3701171875	0.3458315316	0.1259765625	0.0242856559	0.2441406250	0.2198549691
0.3789062500	0.3473768418	0.1269531250	0.0315294082	0.2519531250	0.2204237168
0.4375000000	0.3496112547	0.1269531250	0.0878887453	0.3105468750	0.2226581297
0.4218750000	0.3524121688	0.1279296875	0.0694628312	0.2939453125	0.2244824813
0.4228515625	0.3556424778	0.1279296875	0.0672090847	0.2949218750	0.2277127903
0.4414062500	0.3591570793	0.1279296875	0.0822491707	0.3134765625	0.2312273918
0.4199218750	0.3628093759	0.1298828125	0.0571124991	0.2900390625	0.2329265634
0.2470703125	0.3664575082	0.1328125000	0.1193871957	0.1142578125	0.2336450082
0.3828125000	0.3699700887	0.1396484375	0.0128424113	0.2431640625	0.2303216512
0.4843750000	0.3732312154	0.1474609375	0.1111437846	0.3369140625	0.2257702779
0.4980468750	0.3761445613	0.1562500000	0.1219023137	0.3417968750	0.2198945613
0.4140625000	0.3786363616	0.1660156250	0.0354261384	0.2480468750	0.2126207366
0.4160156250	0.3806572107	0.1748046875	0.0353584143	0.2412109375	0.2058525232
0.4941406250	0.3821826814	0.1835937500	0.1119579436	0.3105468750	0.1985889314
0.4794921875	0.3832128699	0.1923828125	0.0962793176	0.2871093750	0.1908300574
0.5078125000	0.3837710119	0.2001953125	0.1240414881	0.3076171875	0.1835756994
0.5244140625	0.3839013361	0.2070312500	0.1405127264	0.3173828125	0.1768700861
0.4775390625	0.3836663308	0.2138671875	0.0938727317	0.2636718750	0.1697991433
0.4179687500	0.3831436060	0.2197265625	0.0348251440	0.1982421875	0.1634170435
0.4892578125	0.3824225272	0.2255859375	0.1068352853	0.2636718750	0.1568365897
0.5322265625	0.3816007596	0.2294921875	0.1506258029	0.3027343750	0.1521085721
0.5625000000	0.3807808224	0.2343750000	0.1817191776	0.3281250000	0.1464058224
0.5107421875	0.3800667159	0.2373046875	0.1306754716	0.2734375000	0.1427620284
0.4707031250	0.3795606811	0.2412109375	0.0911424439	0.2294921875	0.1383497436
0.4863281250	0.3793601635	0.2431640625	0.1069679615	0.2431640625	0.1361961010
0.4951171875	0.3795550582	0.2460937500	0.1155621293	0.2490234375	0.1334613082
0.4638671875	0.3802252914	0.2480468750	0.0836418961	0.2158203125	0.1321784164
0.5566406250	0.3814387621	0.2500000000	0.1752018629	0.3066406250	0.1314387621
0.5292968750	0.3832496427	0.2509765625	0.1460472323	0.2783203125	0.1322730802
0.5517578125	0.3856970367	0.2529296875	0.1660607758	0.2988281250	0.1327673492
0.5664062500	0.3888040035	0.2539062500	0.1776022465	0.3125000000	0.1348977535
0.5947265625	0.3925769867	0.2548828125	0.2021495758	0.3398437500	0.1376941742
0.5771484375	0.3970057001	0.2558593750	0.1801427374	0.3212890625	0.1411463251
0.5351562500	0.4020635248	0.2568359375	0.1330927252	0.2783203125	0.1452275873
0.4345703125	0.4077084589	0.2568359375	0.0268618536	0.1777343750	0.1508725214
0.4511718750	0.4138846205	0.2578125000	0.0372872545	0.1933593750	0.1560721205
0.5498046875	0.4205242442	0.2578125000	0.1292804433	0.2919921875	0.1627117442
0.5742187500	0.4275500402	0.2587890625	0.1466687098	0.3154296875	0.1687609777
0.5634765625	0.4348777345	0.2587890625	0.1285988280	0.3046875000	0.1760886720
0.5302734375	0.4424186130	0.2587890625	0.0878548245	0.2714843750	0.1836295505
0.5400390625	0.4500819458	0.2587890625	0.0899571167	0.2812500000	0.1912928833
0.4824218750	0.4577772315	0.2597656250	0.0246446435	0.2226562500	0.1980116065
0.5478515625	0.4654162432	0.2597656250	0.0824353193	0.2880859375	0.2056506182
0.5703125000	0.4729148685	0.2597656250	0.0973976315	0.3105468750	0.2131492435
0.5126953125	0.4801947259	0.2597656250	0.0325005866	0.2529296875	0.2204291009
0.5244140625	0.4871845402	0.2597656250	0.0372295223	0.2646484375	0.2274189152
0.5224609375	0.4938212633	0.2597656250	0.0286396742	0.2626953125	0.2340556383
0.5468750000	0.5000509391	0.2597656250	0.0468240609	0.2871093750	0.2402853141
